Id,date,Calories,day,
6775888955,21-04-2016,1841,Thursday,
6775888955,22-04-2016,1922,Friday,
6775888955,23-04-2016,1841,Saturday,
6775888955,24-04-2016,2053,Sunday,
6775888955,25-04-2016,2484,Monday,
6775888955,26-04-2016,2584,Tuesday,
6775888955,27-04-2016,1841,Wednesday,
6775888955,28-04-2016,1993,Thursday,
6775888955,29-04-2016,1841,Friday,
6775888955,30-04-2016,2280,Saturday,
6775888955,01-05-2016,2319,Sunday,
6775888955,02-05-2016,1841,Monday,
6775888955,03-05-2016,1843,Tuesday,
6775888955,04-05-2016,1841,Wednesday,
6775888955,05-05-2016,1841,Thursday,
6775888955,06-05-2016,2496,Friday,
6775888955,07-05-2016,1032,Saturday,
6962181067,12-04-2016,1994,Tuesday,
6962181067,13-04-2016,1718,Wednesday,
6962181067,14-04-2016,1466,Thursday,
6962181067,15-04-2016,1756,Friday,
6962181067,16-04-2016,2173,Saturday,
6962181067,17-04-2016,2027,Sunday,
6962181067,18-04-2016,2039,Monday,
6962181067,19-04-2016,2046,Tuesday,
6962181067,20-04-2016,2174,Wednesday,
6962181067,21-04-2016,2179,Thursday,
6962181067,22-04-2016,2086,Friday,
6962181067,23-04-2016,2571,Saturday,
6962181067,24-04-2016,1705,Sunday,
6962181067,25-04-2016,2194,Monday,
6962181067,26-04-2016,2012,Tuesday,
6962181067,27-04-2016,2034,Wednesday,
6962181067,28-04-2016,2182,Thursday,
6962181067,29-04-2016,2254,Friday,
6962181067,30-04-2016,2002,Saturday,
6962181067,01-05-2016,1740,Sunday,
6962181067,02-05-2016,2162,Monday,
6962181067,03-05-2016,2072,Tuesday,
6962181067,04-05-2016,2086,Wednesday,
6962181067,05-05-2016,2066,Thursday,
6962181067,06-05-2016,1850,Friday,
6962181067,07-05-2016,1947,Saturday,
6962181067,08-05-2016,1659,Sunday,
6962181067,09-05-2016,2105,Monday,
6962181067,10-05-2016,2361,Tuesday,
6962181067,11-05-2016,1855,Wednesday,
6962181067,12-05-2016,928,Thursday,
7007744171,12-04-2016,2937,Tuesday,
7007744171,13-04-2016,2742,Wednesday,
7007744171,14-04-2016,2668,Thursday,
7007744171,15-04-2016,2098,Friday,
7007744171,16-04-2016,2076,Saturday,
7007744171,17-04-2016,2383,Sunday,
7007744171,18-04-2016,2832,Monday,
7007744171,19-04-2016,2812,Tuesday,
7007744171,20-04-2016,3096,Wednesday,
7007744171,21-04-2016,2763,Thursday,
7007744171,22-04-2016,2889,Friday,
7007744171,23-04-2016,2284,Saturday,
7007744171,24-04-2016,2667,Sunday,
7007744171,25-04-2016,3055,Monday,
7007744171,26-04-2016,2939,Tuesday,
7007744171,27-04-2016,2830,Wednesday,
7007744171,28-04-2016,2836,Thursday,
7007744171,29-04-2016,3180,Friday,
7007744171,30-04-2016,2051,Saturday,
7007744171,01-05-2016,2225,Sunday,
7007744171,02-05-2016,2642,Monday,
7007744171,03-05-2016,2976,Tuesday,
7007744171,04-05-2016,1557,Wednesday,
7007744171,05-05-2016,2933,Thursday,
7007744171,06-05-2016,2553,Friday,
7007744171,07-05-2016,120,Saturday,
7086361926,12-04-2016,2772,Tuesday,
7086361926,13-04-2016,2516,Wednesday,
7086361926,14-04-2016,2734,Thursday,
7086361926,15-04-2016,2395,Friday,
7086361926,16-04-2016,1635,Saturday,
7086361926,17-04-2016,1629,Sunday,
7086361926,18-04-2016,2743,Monday,
7086361926,19-04-2016,2944,Tuesday,
7086361926,20-04-2016,2997,Wednesday,
7086361926,21-04-2016,2463,Thursday,
7086361926,22-04-2016,2846,Friday,
7086361926,23-04-2016,1965,Saturday,
7086361926,24-04-2016,2049,Sunday,
7086361926,25-04-2016,2752,Monday,
7086361926,26-04-2016,2781,Tuesday,
7086361926,27-04-2016,2693,Wednesday,
7086361926,28-04-2016,2862,Thursday,
7086361926,29-04-2016,2616,Friday,
7086361926,30-04-2016,2995,Saturday,
7086361926,01-05-2016,2730,Sunday,
7086361926,02-05-2016,2754,Monday,
7086361926,03-05-2016,2754,Tuesday,
7086361926,04-05-2016,2655,Wednesday,
7086361926,05-05-2016,2386,Thursday,
7086361926,06-05-2016,2924,Friday,
7086361926,07-05-2016,2739,Saturday,
7086361926,08-05-2016,2534,Sunday,
7086361926,09-05-2016,2960,Monday,
7086361926,10-05-2016,2800,Tuesday,
7086361926,11-05-2016,2735,Wednesday,
7086361926,12-05-2016,1199,Thursday,
8053475328,12-04-2016,3186,Tuesday,
8053475328,13-04-2016,3140,Wednesday,
8053475328,14-04-2016,3411,Thursday,
8053475328,15-04-2016,3410,Friday,
8053475328,16-04-2016,2867,Saturday,
8053475328,17-04-2016,3213,Sunday,
8053475328,18-04-2016,3133,Monday,
8053475328,19-04-2016,3114,Tuesday,
8053475328,20-04-2016,3043,Wednesday,
8053475328,21-04-2016,3103,Thursday,
8053475328,22-04-2016,2655,Friday,
8053475328,23-04-2016,3554,Saturday,
8053475328,24-04-2016,3577,Sunday,
8053475328,25-04-2016,3403,Monday,
8053475328,26-04-2016,2846,Tuesday,
8053475328,27-04-2016,2852,Wednesday,
8053475328,28-04-2016,3062,Thursday,
8053475328,29-04-2016,2794,Friday,
8053475328,30-04-2016,2408,Saturday,
8053475328,01-05-2016,1886,Sunday,
8053475328,02-05-2016,1988,Monday,
8053475328,03-05-2016,3023,Tuesday,
8053475328,04-05-2016,2918,Wednesday,
8053475328,05-05-2016,2950,Thursday,
8053475328,06-05-2016,2859,Friday,
8053475328,07-05-2016,3331,Saturday,
8053475328,08-05-2016,3589,Sunday,
8053475328,09-05-2016,2765,Monday,
8053475328,10-05-2016,2926,Tuesday,
8053475328,11-05-2016,2809,Wednesday,
8053475328,12-05-2016,1505,Thursday,
8253242879,12-04-2016,2044,Tuesday,
8253242879,13-04-2016,1935,Wednesday,
8253242879,14-04-2016,1705,Thursday,
8253242879,15-04-2016,1632,Friday,
8253242879,16-04-2016,1880,Saturday,
8253242879,17-04-2016,2112,Sunday,
8253242879,18-04-2016,1829,Monday,
8253242879,19-04-2016,1763,Tuesday,
8253242879,20-04-2016,1931,Wednesday,
8253242879,21-04-2016,2218,Thursday,
8253242879,22-04-2016,1651,Friday,
8253242879,23-04-2016,2132,Saturday,
8253242879,24-04-2016,1976,Sunday,
8253242879,25-04-2016,1909,Monday,
8253242879,26-04-2016,1813,Tuesday,
8253242879,27-04-2016,2008,Wednesday,
8253242879,28-04-2016,1580,Thursday,
8253242879,29-04-2016,1854,Friday,
8253242879,30-04-2016,0,Saturday,
8378563200,12-04-2016,3635,Tuesday,
8378563200,13-04-2016,4079,Wednesday,
8378563200,14-04-2016,4163,Thursday,
8378563200,15-04-2016,3666,Friday,
8378563200,16-04-2016,3363,Saturday,
8378563200,17-04-2016,2572,Sunday,
8378563200,18-04-2016,4157,Monday,
8378563200,19-04-2016,4092,Tuesday,
8378563200,20-04-2016,3787,Wednesday,
8378563200,21-04-2016,4236,Thursday,
8378563200,22-04-2016,4044,Friday,
8378563200,23-04-2016,2908,Saturday,
8378563200,24-04-2016,2741,Sunday,
8378563200,25-04-2016,4005,Monday,
8378563200,26-04-2016,3763,Tuesday,
8378563200,27-04-2016,3061,Wednesday,
8378563200,28-04-2016,2884,Thursday,
8378563200,29-04-2016,2982,Friday,
8378563200,30-04-2016,2660,Saturday,
8378563200,01-05-2016,3369,Sunday,
8378563200,02-05-2016,3491,Monday,
8378563200,03-05-2016,3784,Tuesday,
8378563200,04-05-2016,3110,Wednesday,
8378563200,05-05-2016,3783,Thursday,
8378563200,06-05-2016,3644,Friday,
8378563200,07-05-2016,2799,Saturday,
8378563200,08-05-2016,2685,Sunday,
8378563200,09-05-2016,3721,Monday,
8378563200,10-05-2016,3586,Tuesday,
8378563200,11-05-2016,3788,Wednesday,
8378563200,12-05-2016,1976,Thursday,
8583815059,12-04-2016,2650,Tuesday,
8583815059,13-04-2016,2654,Wednesday,
8583815059,14-04-2016,2443,Thursday,
8583815059,15-04-2016,2505,Friday,
8583815059,16-04-2016,2693,Saturday,
8583815059,17-04-2016,2439,Sunday,
8583815059,18-04-2016,2536,Monday,
8583815059,19-04-2016,2668,Tuesday,
8583815059,20-04-2016,2647,Wednesday,
8583815059,21-04-2016,2883,Thursday,
8583815059,22-04-2016,2944,Friday,
8583815059,23-04-2016,3012,Saturday,
8583815059,24-04-2016,2889,Sunday,
8583815059,25-04-2016,2547,Monday,
8583815059,26-04-2016,3093,Tuesday,
8583815059,27-04-2016,3142,Wednesday,
8583815059,28-04-2016,2757,Thursday,
8583815059,29-04-2016,3513,Friday,
8583815059,30-04-2016,3164,Saturday,
8583815059,01-05-2016,2596,Sunday,
8583815059,02-05-2016,2894,Monday,
8583815059,03-05-2016,3212,Tuesday,
8583815059,04-05-2016,2516,Wednesday,
8583815059,05-05-2016,3266,Thursday,
8583815059,06-05-2016,2683,Friday,
8583815059,07-05-2016,2810,Saturday,
8583815059,08-05-2016,2940,Sunday,
8583815059,09-05-2016,2947,Monday,
8583815059,10-05-2016,2846,Tuesday,
8583815059,11-05-2016,2804,Wednesday,
8583815059,12-05-2016,0,Thursday,
8792009665,12-04-2016,2044,Tuesday,
8792009665,13-04-2016,1934,Wednesday,
8792009665,14-04-2016,1963,Thursday,
8792009665,15-04-2016,2009,Friday,
8792009665,16-04-2016,1721,Saturday,
8792009665,17-04-2016,1688,Sunday,
8792009665,18-04-2016,1688,Monday,
8792009665,19-04-2016,1688,Tuesday,
8792009665,20-04-2016,2188,Wednesday,
8792009665,21-04-2016,1720,Thursday,
8792009665,22-04-2016,2419,Friday,
8792009665,23-04-2016,2748,Saturday,
8792009665,24-04-2016,1799,Sunday,
8792009665,25-04-2016,1688,Monday,
8792009665,26-04-2016,1928,Tuesday,
8792009665,27-04-2016,2067,Wednesday,
8792009665,28-04-2016,2780,Thursday,
8792009665,29-04-2016,3101,Friday,
8792009665,30-04-2016,2896,Saturday,
8792009665,01-05-2016,1962,Sunday,
8792009665,02-05-2016,2015,Monday,
8792009665,03-05-2016,2297,Tuesday,
8792009665,04-05-2016,2067,Wednesday,
8792009665,05-05-2016,1688,Thursday,
8792009665,06-05-2016,1688,Friday,
8792009665,07-05-2016,1688,Saturday,
8792009665,08-05-2016,1688,Sunday,
8792009665,09-05-2016,1688,Monday,
8792009665,10-05-2016,57,Tuesday,
8877689391,12-04-2016,3921,Tuesday,
8877689391,13-04-2016,3566,Wednesday,
8877689391,14-04-2016,3793,Thursday,
8877689391,15-04-2016,3934,Friday,
8877689391,16-04-2016,4547,Saturday,
8877689391,17-04-2016,3545,Sunday,
8877689391,18-04-2016,2761,Monday,
8877689391,19-04-2016,3676,Tuesday,
8877689391,20-04-2016,3679,Wednesday,
8877689391,21-04-2016,3659,Thursday,
8877689391,22-04-2016,3427,Friday,
8877689391,23-04-2016,3891,Saturday,
8877689391,24-04-2016,3455,Sunday,
8877689391,25-04-2016,3802,Monday,
8877689391,26-04-2016,2860,Tuesday,
8877689391,27-04-2016,3808,Wednesday,
8877689391,28-04-2016,3060,Thursday,
8877689391,29-04-2016,2698,Friday,
8877689391,30-04-2016,4398,Saturday,
8877689391,01-05-2016,2786,Sunday,
8877689391,02-05-2016,2189,Monday,
8877689391,03-05-2016,2817,Tuesday,
8877689391,04-05-2016,3477,Wednesday,
8877689391,05-05-2016,3052,Thursday,
8877689391,06-05-2016,4015,Friday,
8877689391,07-05-2016,4142,Saturday,
8877689391,08-05-2016,2847,Sunday,
8877689391,09-05-2016,3710,Monday,
8877689391,10-05-2016,2832,Tuesday,
8877689391,11-05-2016,3832,Wednesday,
8877689391,12-05-2016,1849,Thursday,
