Id,Calories,date,time
1844505072,56,16-04-2016,06:00
1844505072,56,16-04-2016,07:00
1844505072,56,16-04-2016,08:00
1844505072,66,16-04-2016,09:00
1844505072,95,16-04-2016,10:00
1844505072,111,16-04-2016,11:00
1844505072,101,16-04-2016,12:00
1844505072,144,16-04-2016,01:00
1844505072,118,16-04-2016,02:00
1844505072,67,16-04-2016,03:00
1844505072,58,16-04-2016,04:00
1844505072,56,16-04-2016,05:00
1844505072,56,16-04-2016,06:00
1844505072,56,16-04-2016,07:00
1844505072,56,16-04-2016,08:00
1844505072,56,16-04-2016,09:00
1844505072,56,16-04-2016,10:00
1844505072,56,16-04-2016,11:00
1844505072,56,17-04-2016,12:00
1844505072,57,17-04-2016,01:00
1844505072,56,17-04-2016,02:00
1844505072,56,17-04-2016,03:00
1844505072,56,17-04-2016,04:00
1844505072,56,17-04-2016,05:00
1844505072,56,17-04-2016,06:00
1844505072,56,17-04-2016,07:00
1844505072,56,17-04-2016,08:00
1844505072,56,17-04-2016,09:00
1844505072,56,17-04-2016,10:00
1844505072,56,17-04-2016,11:00
1844505072,56,17-04-2016,12:00
1844505072,56,17-04-2016,01:00
1844505072,102,17-04-2016,02:00
1844505072,121,17-04-2016,03:00
1844505072,153,17-04-2016,04:00
1844505072,97,17-04-2016,05:00
1844505072,82,17-04-2016,06:00
1844505072,97,17-04-2016,07:00
1844505072,101,17-04-2016,08:00
1844505072,91,17-04-2016,09:00
1844505072,84,17-04-2016,10:00
1844505072,79,17-04-2016,11:00
1844505072,96,18-04-2016,12:00
1844505072,56,18-04-2016,01:00
1844505072,56,18-04-2016,02:00
1844505072,56,18-04-2016,03:00
1844505072,56,18-04-2016,04:00
1844505072,56,18-04-2016,05:00
1844505072,72,18-04-2016,06:00
1844505072,67,18-04-2016,07:00
1844505072,95,18-04-2016,08:00
1844505072,82,18-04-2016,09:00
1844505072,88,18-04-2016,10:00
1844505072,56,18-04-2016,11:00
1844505072,56,18-04-2016,12:00
1844505072,56,18-04-2016,01:00
1844505072,56,18-04-2016,02:00
1844505072,63,18-04-2016,03:00
1844505072,58,18-04-2016,04:00
1844505072,82,18-04-2016,05:00
1844505072,103,18-04-2016,06:00
1844505072,122,18-04-2016,07:00
1844505072,87,18-04-2016,08:00
1844505072,91,18-04-2016,09:00
1844505072,130,18-04-2016,10:00
1844505072,74,18-04-2016,11:00
1844505072,70,19-04-2016,12:00
1844505072,56,19-04-2016,01:00
1844505072,56,19-04-2016,02:00
1844505072,56,19-04-2016,03:00
1844505072,56,19-04-2016,04:00
1844505072,56,19-04-2016,05:00
1844505072,56,19-04-2016,06:00
1844505072,56,19-04-2016,07:00
1844505072,56,19-04-2016,08:00
1844505072,56,19-04-2016,09:00
1844505072,62,19-04-2016,10:00
1844505072,56,19-04-2016,11:00
1844505072,56,19-04-2016,12:00
1844505072,56,19-04-2016,01:00
1844505072,56,19-04-2016,02:00
1844505072,56,19-04-2016,03:00
1844505072,56,19-04-2016,04:00
1844505072,56,19-04-2016,05:00
1844505072,56,19-04-2016,06:00
1844505072,56,19-04-2016,07:00
1844505072,56,19-04-2016,08:00
1844505072,56,19-04-2016,09:00
1844505072,56,19-04-2016,10:00
1844505072,56,19-04-2016,11:00
1844505072,56,20-04-2016,12:00
1844505072,56,20-04-2016,01:00
1844505072,56,20-04-2016,02:00
1844505072,56,20-04-2016,03:00
1844505072,56,20-04-2016,04:00
1844505072,56,20-04-2016,05:00
1844505072,56,20-04-2016,06:00
1844505072,56,20-04-2016,07:00
1844505072,56,20-04-2016,08:00
1844505072,56,20-04-2016,09:00
1844505072,56,20-04-2016,10:00
1844505072,56,20-04-2016,11:00
1844505072,56,20-04-2016,12:00
1844505072,56,20-04-2016,01:00
1844505072,56,20-04-2016,02:00
1844505072,56,20-04-2016,03:00
1844505072,56,20-04-2016,04:00
1844505072,56,20-04-2016,05:00
1844505072,56,20-04-2016,06:00
1844505072,56,20-04-2016,07:00
1844505072,56,20-04-2016,08:00
1844505072,56,20-04-2016,09:00
1844505072,58,20-04-2016,10:00
1844505072,56,20-04-2016,11:00
1844505072,56,21-04-2016,12:00
1844505072,56,21-04-2016,01:00
1844505072,56,21-04-2016,02:00
1844505072,56,21-04-2016,03:00
1844505072,56,21-04-2016,04:00
1844505072,56,21-04-2016,05:00
1844505072,56,21-04-2016,06:00
1844505072,56,21-04-2016,07:00
1844505072,83,21-04-2016,08:00
1844505072,126,21-04-2016,09:00
1844505072,116,21-04-2016,10:00
1844505072,99,21-04-2016,11:00
1844505072,80,21-04-2016,12:00
1844505072,95,21-04-2016,01:00
1844505072,96,21-04-2016,02:00
1844505072,89,21-04-2016,03:00
1844505072,101,21-04-2016,04:00
1844505072,129,21-04-2016,05:00
1844505072,89,21-04-2016,06:00
1844505072,101,21-04-2016,07:00
1844505072,184,21-04-2016,08:00
1844505072,75,21-04-2016,09:00
1844505072,96,21-04-2016,10:00
1844505072,56,21-04-2016,11:00
1844505072,56,22-04-2016,12:00
1844505072,56,22-04-2016,01:00
1844505072,56,22-04-2016,02:00
1844505072,56,22-04-2016,03:00
1844505072,56,22-04-2016,04:00
1844505072,56,22-04-2016,05:00
1844505072,56,22-04-2016,06:00
1844505072,56,22-04-2016,07:00
1844505072,56,22-04-2016,08:00
1844505072,56,22-04-2016,09:00
1844505072,95,22-04-2016,10:00
1844505072,115,22-04-2016,11:00
1844505072,98,22-04-2016,12:00
1844505072,105,22-04-2016,01:00
1844505072,110,22-04-2016,02:00
1844505072,74,22-04-2016,03:00
1844505072,56,22-04-2016,04:00
1844505072,56,22-04-2016,05:00
1844505072,68,22-04-2016,06:00
1844505072,126,22-04-2016,07:00
1844505072,91,22-04-2016,08:00
1844505072,98,22-04-2016,09:00
1844505072,76,22-04-2016,10:00
1844505072,100,22-04-2016,11:00
1844505072,72,23-04-2016,12:00
1844505072,56,23-04-2016,01:00
1844505072,56,23-04-2016,02:00
1844505072,56,23-04-2016,03:00
1844505072,56,23-04-2016,04:00
1844505072,56,23-04-2016,05:00
1844505072,56,23-04-2016,06:00
1844505072,56,23-04-2016,07:00
1844505072,56,23-04-2016,08:00
1844505072,56,23-04-2016,09:00
1844505072,82,23-04-2016,10:00
1844505072,120,23-04-2016,11:00
1844505072,98,23-04-2016,12:00
1844505072,68,23-04-2016,01:00
1844505072,57,23-04-2016,02:00
1844505072,111,23-04-2016,03:00
1844505072,132,23-04-2016,04:00
1844505072,63,23-04-2016,05:00
1844505072,56,23-04-2016,06:00
1844505072,56,23-04-2016,07:00
1844505072,56,23-04-2016,08:00
1844505072,56,23-04-2016,09:00
1844505072,56,23-04-2016,10:00
1844505072,56,23-04-2016,11:00
1844505072,56,24-04-2016,12:00
1844505072,56,24-04-2016,01:00
1844505072,56,24-04-2016,02:00
1844505072,56,24-04-2016,03:00
1844505072,56,24-04-2016,04:00
1844505072,56,24-04-2016,05:00
1844505072,56,24-04-2016,06:00
1844505072,56,24-04-2016,07:00
1844505072,56,24-04-2016,08:00
1844505072,56,24-04-2016,09:00
1844505072,56,24-04-2016,10:00
1844505072,56,24-04-2016,11:00
1844505072,56,24-04-2016,12:00
1844505072,56,24-04-2016,01:00
1844505072,56,24-04-2016,02:00
1844505072,56,24-04-2016,03:00
1844505072,56,24-04-2016,04:00
1844505072,56,24-04-2016,05:00
1844505072,56,24-04-2016,06:00
1844505072,56,24-04-2016,07:00
1844505072,56,24-04-2016,08:00
1844505072,56,24-04-2016,09:00
1844505072,56,24-04-2016,10:00
1844505072,56,24-04-2016,11:00
1844505072,56,25-04-2016,12:00
1844505072,56,25-04-2016,01:00
1844505072,56,25-04-2016,02:00
1844505072,56,25-04-2016,03:00
1844505072,56,25-04-2016,04:00
1844505072,56,25-04-2016,05:00
1844505072,56,25-04-2016,06:00
1844505072,56,25-04-2016,07:00
1844505072,56,25-04-2016,08:00
1844505072,56,25-04-2016,09:00
1844505072,56,25-04-2016,10:00
1844505072,56,25-04-2016,11:00
1844505072,56,25-04-2016,12:00
1844505072,56,25-04-2016,01:00
1844505072,56,25-04-2016,02:00
1844505072,56,25-04-2016,03:00
1844505072,56,25-04-2016,04:00
1844505072,56,25-04-2016,05:00
1844505072,56,25-04-2016,06:00
1844505072,56,25-04-2016,07:00
1844505072,56,25-04-2016,08:00
1844505072,56,25-04-2016,09:00
1844505072,56,25-04-2016,10:00
1844505072,56,25-04-2016,11:00
1844505072,56,26-04-2016,12:00
1844505072,56,26-04-2016,01:00
1844505072,56,26-04-2016,02:00
1844505072,56,26-04-2016,03:00
1844505072,56,26-04-2016,04:00
1844505072,56,26-04-2016,05:00
1844505072,56,26-04-2016,06:00
1844505072,56,26-04-2016,07:00
1844505072,56,26-04-2016,08:00
1844505072,56,26-04-2016,09:00
1844505072,56,26-04-2016,10:00
1844505072,56,26-04-2016,11:00
1844505072,56,26-04-2016,12:00
1844505072,56,26-04-2016,01:00
1844505072,56,26-04-2016,02:00
1844505072,56,26-04-2016,03:00
1844505072,56,26-04-2016,04:00
1844505072,56,26-04-2016,05:00
1844505072,56,26-04-2016,06:00
1844505072,56,26-04-2016,07:00
1844505072,56,26-04-2016,08:00
1844505072,56,26-04-2016,09:00
1844505072,56,26-04-2016,10:00
1844505072,56,26-04-2016,11:00
1844505072,56,27-04-2016,12:00
1844505072,56,27-04-2016,01:00
1844505072,56,27-04-2016,02:00
1844505072,56,27-04-2016,03:00
1844505072,56,27-04-2016,04:00
1844505072,56,27-04-2016,05:00
1844505072,56,27-04-2016,06:00
1844505072,56,27-04-2016,07:00
1844505072,56,27-04-2016,08:00
1844505072,56,27-04-2016,09:00
1844505072,56,27-04-2016,10:00
1844505072,56,27-04-2016,11:00
1844505072,56,27-04-2016,12:00
1844505072,56,27-04-2016,01:00
1844505072,58,27-04-2016,02:00
1844505072,56,27-04-2016,03:00
1844505072,56,27-04-2016,04:00
1844505072,56,27-04-2016,05:00
1844505072,56,27-04-2016,06:00
1844505072,56,27-04-2016,07:00
1844505072,56,27-04-2016,08:00
1844505072,56,27-04-2016,09:00
1844505072,56,27-04-2016,10:00
1844505072,56,27-04-2016,11:00
1844505072,56,28-04-2016,12:00
1844505072,56,28-04-2016,01:00
1844505072,56,28-04-2016,02:00
1844505072,56,28-04-2016,03:00
1844505072,56,28-04-2016,04:00
1844505072,56,28-04-2016,05:00
1844505072,56,28-04-2016,06:00
1844505072,56,28-04-2016,07:00
1844505072,56,28-04-2016,08:00
1844505072,56,28-04-2016,09:00
1844505072,71,28-04-2016,10:00
1844505072,118,28-04-2016,11:00
1844505072,122,28-04-2016,12:00
1844505072,89,28-04-2016,01:00
1844505072,101,28-04-2016,02:00
1844505072,113,28-04-2016,03:00
1844505072,94,28-04-2016,04:00
1844505072,114,28-04-2016,05:00
1844505072,79,28-04-2016,06:00
1844505072,89,28-04-2016,07:00
1844505072,85,28-04-2016,08:00
1844505072,148,28-04-2016,09:00
1844505072,122,28-04-2016,10:00
1844505072,88,28-04-2016,11:00
1844505072,72,29-04-2016,12:00
1844505072,78,29-04-2016,01:00
1844505072,56,29-04-2016,02:00
1844505072,56,29-04-2016,03:00
1844505072,56,29-04-2016,04:00
1844505072,56,29-04-2016,05:00
1844505072,56,29-04-2016,06:00
1844505072,56,29-04-2016,07:00
1844505072,56,29-04-2016,08:00
1844505072,77,29-04-2016,09:00
1844505072,105,29-04-2016,10:00
1844505072,130,29-04-2016,11:00
1844505072,60,29-04-2016,12:00
1844505072,56,29-04-2016,01:00
1844505072,95,29-04-2016,02:00
1844505072,61,29-04-2016,03:00
1844505072,70,29-04-2016,04:00
1844505072,82,29-04-2016,05:00
1844505072,104,29-04-2016,06:00
1844505072,93,29-04-2016,07:00
1844505072,115,29-04-2016,08:00
1844505072,78,29-04-2016,09:00
1844505072,112,29-04-2016,10:00
1844505072,75,29-04-2016,11:00
1844505072,57,30-04-2016,12:00
1844505072,56,30-04-2016,01:00
1844505072,56,30-04-2016,02:00
1844505072,56,30-04-2016,03:00
1844505072,56,30-04-2016,04:00
1844505072,56,30-04-2016,05:00
1844505072,56,30-04-2016,06:00
1844505072,56,30-04-2016,07:00
1844505072,56,30-04-2016,08:00
1844505072,56,30-04-2016,09:00
1844505072,103,30-04-2016,10:00
1844505072,107,30-04-2016,11:00
1844505072,109,30-04-2016,12:00
1844505072,57,30-04-2016,01:00
1844505072,69,30-04-2016,02:00
1844505072,91,30-04-2016,03:00
1844505072,72,30-04-2016,04:00
1844505072,83,30-04-2016,05:00
1844505072,85,30-04-2016,06:00
1844505072,76,30-04-2016,07:00
1844505072,81,30-04-2016,08:00
1844505072,86,30-04-2016,09:00
1844505072,91,30-04-2016,10:00
1844505072,92,30-04-2016,11:00
1844505072,138,01-05-2016,12:00
1844505072,103,01-05-2016,01:00
1844505072,117,01-05-2016,02:00
1844505072,61,01-05-2016,03:00
1844505072,56,01-05-2016,04:00
1844505072,56,01-05-2016,05:00
1844505072,56,01-05-2016,06:00
1844505072,56,01-05-2016,07:00
1844505072,56,01-05-2016,08:00
1844505072,56,01-05-2016,09:00
1844505072,56,01-05-2016,10:00
1844505072,56,01-05-2016,11:00
1844505072,56,01-05-2016,12:00
1844505072,56,01-05-2016,01:00
1844505072,56,01-05-2016,02:00
1844505072,56,01-05-2016,03:00
1844505072,56,01-05-2016,04:00
1844505072,56,01-05-2016,05:00
1844505072,56,01-05-2016,06:00
1844505072,56,01-05-2016,07:00
1844505072,56,01-05-2016,08:00
1844505072,56,01-05-2016,09:00
1844505072,56,01-05-2016,10:00
1844505072,56,01-05-2016,11:00
1844505072,56,02-05-2016,12:00
1844505072,57,02-05-2016,01:00
1844505072,56,02-05-2016,02:00
1844505072,56,02-05-2016,03:00
1844505072,56,02-05-2016,04:00
1844505072,56,02-05-2016,05:00
1844505072,56,02-05-2016,06:00
1844505072,56,02-05-2016,07:00
1844505072,56,02-05-2016,08:00
1844505072,56,02-05-2016,09:00
1844505072,56,02-05-2016,10:00
1844505072,56,02-05-2016,11:00
1844505072,56,02-05-2016,12:00
1844505072,56,02-05-2016,01:00
1844505072,56,02-05-2016,02:00
1844505072,56,02-05-2016,03:00
1844505072,56,02-05-2016,04:00
1844505072,56,02-05-2016,05:00
1844505072,56,02-05-2016,06:00
1844505072,56,02-05-2016,07:00
1844505072,56,02-05-2016,08:00
1844505072,56,02-05-2016,09:00
1844505072,56,02-05-2016,10:00
1844505072,56,02-05-2016,11:00
1844505072,56,03-05-2016,12:00
1844505072,56,03-05-2016,01:00
1844505072,56,03-05-2016,02:00
1844505072,56,03-05-2016,03:00
1844505072,56,03-05-2016,04:00
1844505072,56,03-05-2016,05:00
1844505072,56,03-05-2016,06:00
1844505072,56,03-05-2016,07:00
1844505072,56,03-05-2016,08:00
1844505072,56,03-05-2016,09:00
1844505072,95,03-05-2016,10:00
1844505072,113,03-05-2016,11:00
1844505072,97,03-05-2016,12:00
1844505072,70,03-05-2016,01:00
1844505072,122,03-05-2016,02:00
1844505072,64,03-05-2016,03:00
1844505072,60,03-05-2016,04:00
1844505072,109,03-05-2016,05:00
1844505072,62,03-05-2016,06:00
1844505072,89,03-05-2016,07:00
1844505072,92,03-05-2016,08:00
1844505072,78,03-05-2016,09:00
1844505072,66,03-05-2016,10:00
1844505072,65,03-05-2016,11:00
1844505072,56,04-05-2016,12:00
1844505072,56,04-05-2016,01:00
1844505072,56,04-05-2016,02:00
1844505072,56,04-05-2016,03:00
1844505072,56,04-05-2016,04:00
1844505072,56,04-05-2016,05:00
1844505072,56,04-05-2016,06:00
1844505072,56,04-05-2016,07:00
1844505072,56,04-05-2016,08:00
1844505072,56,04-05-2016,09:00
1844505072,64,04-05-2016,10:00
1844505072,117,04-05-2016,11:00
1844505072,88,04-05-2016,12:00
1844505072,82,04-05-2016,01:00
1844505072,63,04-05-2016,02:00
1844505072,93,04-05-2016,03:00
1844505072,88,04-05-2016,04:00
1844505072,56,04-05-2016,05:00
1844505072,56,04-05-2016,06:00
1844505072,56,04-05-2016,07:00
1844505072,56,04-05-2016,08:00
1844505072,56,04-05-2016,09:00
1844505072,56,04-05-2016,10:00
1844505072,56,04-05-2016,11:00
1844505072,56,05-05-2016,12:00
1844505072,56,05-05-2016,01:00
1844505072,56,05-05-2016,02:00
1844505072,56,05-05-2016,03:00
1844505072,56,05-05-2016,04:00
1844505072,56,05-05-2016,05:00
1844505072,56,05-05-2016,06:00
1844505072,56,05-05-2016,07:00
1844505072,56,05-05-2016,08:00
1844505072,56,05-05-2016,09:00
1844505072,72,05-05-2016,10:00
1844505072,106,05-05-2016,11:00
1844505072,82,05-05-2016,12:00
1844505072,102,05-05-2016,01:00
1844505072,111,05-05-2016,02:00
1844505072,106,05-05-2016,03:00
1844505072,56,05-05-2016,04:00
1844505072,56,05-05-2016,05:00
1844505072,56,05-05-2016,06:00
1844505072,56,05-05-2016,07:00
1844505072,56,05-05-2016,08:00
1844505072,56,05-05-2016,09:00
1844505072,56,05-05-2016,10:00
1844505072,56,05-05-2016,11:00
1844505072,56,06-05-2016,12:00
1844505072,56,06-05-2016,01:00
1844505072,56,06-05-2016,02:00
1844505072,56,06-05-2016,03:00
1844505072,56,06-05-2016,04:00
1844505072,56,06-05-2016,05:00
1844505072,56,06-05-2016,06:00
1844505072,56,06-05-2016,07:00
1844505072,56,06-05-2016,08:00
1844505072,56,06-05-2016,09:00
1844505072,56,06-05-2016,10:00
1844505072,56,06-05-2016,11:00
1844505072,56,06-05-2016,12:00
1844505072,56,06-05-2016,01:00
1844505072,56,06-05-2016,02:00
1844505072,56,06-05-2016,03:00
1844505072,56,06-05-2016,04:00
1844505072,56,06-05-2016,05:00
1844505072,56,06-05-2016,06:00
1844505072,60,06-05-2016,07:00
1844505072,56,06-05-2016,08:00
1844505072,56,06-05-2016,09:00
1844505072,56,06-05-2016,10:00
1844505072,56,06-05-2016,11:00
1844505072,56,07-05-2016,12:00
1844505072,56,07-05-2016,01:00
1844505072,56,07-05-2016,02:00
1844505072,56,07-05-2016,03:00
1844505072,56,07-05-2016,04:00
1844505072,56,07-05-2016,05:00
1844505072,56,07-05-2016,06:00
1844505072,56,07-05-2016,07:00
1844505072,56,07-05-2016,08:00
1844505072,56,07-05-2016,09:00
1844505072,56,07-05-2016,10:00
1844505072,56,07-05-2016,11:00
1844505072,56,07-05-2016,12:00
1844505072,56,07-05-2016,01:00
1844505072,56,07-05-2016,02:00
1844505072,56,07-05-2016,03:00
1844505072,56,07-05-2016,04:00
1844505072,56,07-05-2016,05:00
1844505072,56,07-05-2016,06:00
1844505072,56,07-05-2016,07:00
1844505072,56,07-05-2016,08:00
1844505072,56,07-05-2016,09:00
1844505072,56,07-05-2016,10:00
1844505072,56,07-05-2016,11:00
1844505072,56,08-05-2016,12:00
1844505072,56,08-05-2016,01:00
1844505072,56,08-05-2016,02:00
1844505072,56,08-05-2016,03:00
1844505072,56,08-05-2016,04:00
1844505072,56,08-05-2016,05:00
1844505072,56,08-05-2016,06:00
1844505072,56,08-05-2016,07:00
1844505072,56,08-05-2016,08:00
1844505072,56,08-05-2016,09:00
1844505072,56,08-05-2016,10:00
1844505072,56,08-05-2016,11:00
1844505072,56,08-05-2016,12:00
1844505072,56,08-05-2016,01:00
1844505072,56,08-05-2016,02:00
1844505072,56,08-05-2016,03:00
1844505072,56,08-05-2016,04:00
1844505072,56,08-05-2016,05:00
1844505072,56,08-05-2016,06:00
1844505072,56,08-05-2016,07:00
1844505072,56,08-05-2016,08:00
1844505072,56,08-05-2016,09:00
1844505072,56,08-05-2016,10:00
1844505072,56,08-05-2016,11:00
1844505072,56,09-05-2016,12:00
1844505072,56,09-05-2016,01:00
1844505072,56,09-05-2016,02:00
1844505072,56,09-05-2016,03:00
1844505072,56,09-05-2016,04:00
1844505072,56,09-05-2016,05:00
1844505072,56,09-05-2016,06:00
1844505072,56,09-05-2016,07:00
1844505072,56,09-05-2016,08:00
1844505072,56,09-05-2016,09:00
1844505072,56,09-05-2016,10:00
1844505072,56,09-05-2016,11:00
1844505072,56,09-05-2016,12:00
1844505072,56,09-05-2016,01:00
1844505072,56,09-05-2016,02:00
1844505072,56,09-05-2016,03:00
1844505072,56,09-05-2016,04:00
1844505072,56,09-05-2016,05:00
1844505072,56,09-05-2016,06:00
1844505072,56,09-05-2016,07:00
1844505072,56,09-05-2016,08:00
1844505072,56,09-05-2016,09:00
1844505072,56,09-05-2016,10:00
1844505072,56,09-05-2016,11:00
1844505072,56,10-05-2016,12:00
1844505072,56,10-05-2016,01:00
1844505072,56,10-05-2016,02:00
1844505072,56,10-05-2016,03:00
1844505072,56,10-05-2016,04:00
1844505072,56,10-05-2016,05:00
1844505072,56,10-05-2016,06:00
1844505072,56,10-05-2016,07:00
1844505072,56,10-05-2016,08:00
1844505072,56,10-05-2016,09:00
1844505072,56,10-05-2016,10:00
1844505072,56,10-05-2016,11:00
1844505072,56,10-05-2016,12:00
1844505072,56,10-05-2016,01:00
1844505072,56,10-05-2016,02:00
1844505072,56,10-05-2016,03:00
1844505072,56,10-05-2016,04:00
1844505072,56,10-05-2016,05:00
1844505072,56,10-05-2016,06:00
1844505072,56,10-05-2016,07:00
1844505072,56,10-05-2016,08:00
1844505072,56,10-05-2016,09:00
1844505072,56,10-05-2016,10:00
1844505072,56,10-05-2016,11:00
1844505072,56,11-05-2016,12:00
1844505072,56,11-05-2016,01:00
1844505072,56,11-05-2016,02:00
1844505072,56,11-05-2016,03:00
1844505072,56,11-05-2016,04:00
1844505072,56,11-05-2016,05:00
1844505072,56,11-05-2016,06:00
1844505072,56,11-05-2016,07:00
1844505072,56,11-05-2016,08:00
1844505072,56,11-05-2016,09:00
1844505072,56,11-05-2016,10:00
1844505072,56,11-05-2016,11:00
1844505072,56,11-05-2016,12:00
1844505072,56,11-05-2016,01:00
1844505072,56,11-05-2016,02:00
1844505072,56,11-05-2016,03:00
1844505072,56,11-05-2016,04:00
1844505072,56,11-05-2016,05:00
1844505072,56,11-05-2016,06:00
1844505072,56,11-05-2016,07:00
1844505072,56,11-05-2016,08:00
1844505072,56,11-05-2016,09:00
1844505072,56,11-05-2016,10:00
1844505072,56,11-05-2016,11:00
1844505072,56,12-05-2016,12:00
1844505072,56,12-05-2016,01:00
1844505072,56,12-05-2016,02:00
1844505072,56,12-05-2016,03:00
1844505072,56,12-05-2016,04:00
1844505072,56,12-05-2016,05:00
1844505072,56,12-05-2016,06:00
1844505072,56,12-05-2016,07:00
1844505072,56,12-05-2016,08:00
1844505072,56,12-05-2016,09:00
1844505072,56,12-05-2016,10:00
1927972279,85,12-04-2016,12:00
1927972279,85,12-04-2016,01:00
1927972279,85,12-04-2016,02:00
1927972279,84,12-04-2016,03:00
1927972279,87,12-04-2016,04:00
1927972279,85,12-04-2016,05:00
1927972279,90,12-04-2016,06:00
1927972279,85,12-04-2016,07:00
1927972279,85,12-04-2016,08:00
1927972279,85,12-04-2016,09:00
1927972279,85,12-04-2016,10:00
1927972279,89,12-04-2016,11:00
1927972279,84,12-04-2016,12:00
1927972279,85,12-04-2016,01:00
1927972279,111,12-04-2016,02:00
1927972279,93,12-04-2016,03:00
1927972279,102,12-04-2016,04:00
1927972279,117,12-04-2016,05:00
1927972279,88,12-04-2016,06:00
1927972279,92,12-04-2016,07:00
1927972279,97,12-04-2016,08:00
1927972279,109,12-04-2016,09:00
1927972279,94,12-04-2016,10:00
1927972279,93,12-04-2016,11:00
1927972279,90,13-04-2016,12:00
1927972279,92,13-04-2016,01:00
1927972279,91,13-04-2016,02:00
1927972279,87,13-04-2016,03:00
1927972279,91,13-04-2016,04:00
1927972279,86,13-04-2016,05:00
1927972279,86,13-04-2016,06:00
1927972279,86,13-04-2016,07:00
1927972279,86,13-04-2016,08:00
1927972279,102,13-04-2016,09:00
1927972279,86,13-04-2016,10:00
1927972279,88,13-04-2016,11:00
1927972279,86,13-04-2016,12:00
1927972279,86,13-04-2016,01:00
1927972279,86,13-04-2016,02:00
1927972279,86,13-04-2016,03:00
1927972279,86,13-04-2016,04:00
1927972279,110,13-04-2016,05:00
1927972279,109,13-04-2016,06:00
1927972279,86,13-04-2016,07:00
1927972279,86,13-04-2016,08:00
1927972279,86,13-04-2016,09:00
1927972279,86,13-04-2016,10:00
1927972279,86,13-04-2016,11:00
1927972279,86,14-04-2016,12:00
1927972279,86,14-04-2016,01:00
1927972279,86,14-04-2016,02:00
1927972279,86,14-04-2016,03:00
1927972279,86,14-04-2016,04:00
1927972279,86,14-04-2016,05:00
1927972279,86,14-04-2016,06:00
1927972279,86,14-04-2016,07:00
1927972279,86,14-04-2016,08:00
1927972279,86,14-04-2016,09:00
1927972279,86,14-04-2016,10:00
1927972279,86,14-04-2016,11:00
1927972279,86,14-04-2016,12:00
1927972279,86,14-04-2016,01:00
1927972279,92,14-04-2016,02:00
1927972279,183,14-04-2016,03:00
1927972279,147,14-04-2016,04:00
1927972279,144,14-04-2016,05:00
1927972279,118,14-04-2016,06:00
1927972279,107,14-04-2016,07:00
1927972279,99,14-04-2016,08:00
1927972279,101,14-04-2016,09:00
1927972279,99,14-04-2016,10:00
1927972279,88,14-04-2016,11:00
1927972279,88,15-04-2016,12:00
1927972279,86,15-04-2016,01:00
1927972279,87,15-04-2016,02:00
1927972279,87,15-04-2016,03:00
1927972279,102,15-04-2016,04:00
1927972279,87,15-04-2016,05:00
1927972279,86,15-04-2016,06:00
1927972279,86,15-04-2016,07:00
1927972279,87,15-04-2016,08:00
1927972279,139,15-04-2016,09:00
1927972279,96,15-04-2016,10:00
1927972279,138,15-04-2016,11:00
1927972279,105,15-04-2016,12:00
1927972279,88,15-04-2016,01:00
1927972279,86,15-04-2016,02:00
1927972279,86,15-04-2016,03:00
1927972279,86,15-04-2016,04:00
1927972279,86,15-04-2016,05:00
1927972279,86,15-04-2016,06:00
1927972279,86,15-04-2016,07:00
1927972279,86,15-04-2016,08:00
1927972279,86,15-04-2016,09:00
1927972279,86,15-04-2016,10:00
1927972279,86,15-04-2016,11:00
1927972279,86,16-04-2016,12:00
1927972279,86,16-04-2016,01:00
1927972279,86,16-04-2016,02:00
1927972279,86,16-04-2016,03:00
1927972279,86,16-04-2016,04:00
1927972279,86,16-04-2016,05:00
1927972279,86,16-04-2016,06:00
1927972279,86,16-04-2016,07:00
1927972279,86,16-04-2016,08:00
1927972279,86,16-04-2016,09:00
1927972279,86,16-04-2016,10:00
1927972279,86,16-04-2016,11:00
1927972279,86,16-04-2016,12:00
1927972279,86,16-04-2016,01:00
1927972279,86,16-04-2016,02:00
1927972279,86,16-04-2016,03:00
1927972279,86,16-04-2016,04:00
1927972279,86,16-04-2016,05:00
1927972279,86,16-04-2016,06:00
1927972279,86,16-04-2016,07:00
1927972279,86,16-04-2016,08:00
1927972279,86,16-04-2016,09:00
1927972279,86,16-04-2016,10:00
1927972279,86,16-04-2016,11:00
1927972279,86,17-04-2016,12:00
1927972279,86,17-04-2016,01:00
1927972279,86,17-04-2016,02:00
1927972279,86,17-04-2016,03:00
1927972279,86,17-04-2016,04:00
1927972279,86,17-04-2016,05:00
1927972279,86,17-04-2016,06:00
1927972279,86,17-04-2016,07:00
1927972279,86,17-04-2016,08:00
1927972279,86,17-04-2016,09:00
1927972279,86,17-04-2016,10:00
1927972279,86,17-04-2016,11:00
1927972279,86,17-04-2016,12:00
1927972279,86,17-04-2016,01:00
1927972279,86,17-04-2016,02:00
1927972279,86,17-04-2016,03:00
1927972279,86,17-04-2016,04:00
1927972279,86,17-04-2016,05:00
1927972279,86,17-04-2016,06:00
1927972279,86,17-04-2016,07:00
1927972279,86,17-04-2016,08:00
1927972279,86,17-04-2016,09:00
1927972279,86,17-04-2016,10:00
1927972279,86,17-04-2016,11:00
1927972279,86,18-04-2016,12:00
1927972279,86,18-04-2016,01:00
1927972279,86,18-04-2016,02:00
1927972279,86,18-04-2016,03:00
